HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
14350,SG,,16,"$6,014.13 ","$4,811.28 "
,80'S,,3,$309.79 ,$247.83 
,OTHER,,310,"$154,527.58 ","$122,485.30 "
,TOTAL,,329,"$160,851.50 ","$127,544.41 "
15000,SG,,"2,127","$565,022.77 ","$450,006.01 "
,80'S,,2,$81.29 ,$65.03 
,OTHER,,"45,306","$10,841,789.30 ","$8,597,185.54 "
,TOTAL,,"47,435","$11,406,893.36 ","$9,047,256.58 "
15001,80'S,,"1,219","$11,608.78 ","$9,263.05 "
,OTHER,,"31,179","$1,712,197.63 ","$1,365,769.61 "
,TOTAL,,"32,398","$1,723,806.41 ","$1,375,032.66 "
15050,SG,,59,"$21,222.48 ","$16,942.53 "
,OTHER,,806,"$216,075.54 ","$170,774.77 "
,TOTAL,,865,"$237,298.02 ","$187,717.30 "
15100,SG,,811,"$299,018.01 ","$238,086.43 "
,80'S,,1,$110.17 ,$79.33 
,OTHER,,"22,315","$12,683,749.12 ","$10,069,260.34 "
,TOTAL,,"23,127","$12,982,877.30 ","$10,307,426.10 "
15101,SG,,47,"$21,167.64 ","$16,934.15 "
,OTHER,,"22,152","$2,638,272.41 ","$2,104,981.90 "
,TOTAL,,"22,199","$2,659,440.05 ","$2,121,916.05 "
15120,SG,,874,"$317,509.57 ","$251,262.96 "
,OTHER,,"11,024","$6,552,519.15 ","$5,193,599.17 "
,TOTAL,,"11,898","$6,870,028.72 ","$5,444,862.13 "
15121,SG,,9,"$4,372.88 ","$3,305.94 "
,80'S,,2,$49.42 ,$39.54 
,OTHER,,"1,774","$302,651.75 ","$239,956.15 "
,TOTAL,,"1,785","$307,074.05 ","$243,301.63 "
15200,SG,,94,"$40,052.74 ","$31,838.30 "
,OTHER,,880,"$405,296.03 ","$321,173.88 "
,TOTAL,,974,"$445,348.77 ","$353,012.18 "
15201,SG,,12,"$2,898.99 ","$2,319.19 "
,OTHER,,287,"$21,057.06 ","$16,788.28 "
,TOTAL,,299,"$23,956.05 ","$19,107.47 "
15220,SG,,873,"$308,709.44 ","$243,994.31 "
,OTHER,,"5,633","$2,957,241.64 ","$2,347,507.31 "
,TOTAL,,"6,506","$3,265,951.08 ","$2,591,501.62 "
15221,SG,,109,"$26,226.94 ","$20,981.63 "
,OTHER,,"1,319","$93,898.30 ","$74,708.15 "
,TOTAL,,"1,428","$120,125.24 ","$95,689.78 "
15240,SG,,"1,853","$822,417.73 ","$654,552.42 "
,OTHER,,"11,439","$6,553,886.70 ","$5,203,303.48 "
,TOTAL,,"13,292","$7,376,304.43 ","$5,857,855.90 "
15241,SG,,110,"$35,349.68 ","$28,199.86 "
,OTHER,,"1,251","$140,434.82 ","$112,078.98 "
,TOTAL,,"1,361","$175,784.50 ","$140,278.84 "
15260,SG,,"7,355","$2,606,322.83 ","$2,067,947.14 "
,OTHER,,"45,886","$31,769,249.71 ","$25,208,531.03 "
,TOTAL,,"53,241","$34,375,572.54 ","$27,276,478.17 "
15261,SG,,110,"$30,317.84 ","$24,236.05 "
,OTHER,,479,"$73,660.56 ","$58,786.37 "
,TOTAL,,589,"$103,978.40 ","$83,022.42 "
15342,80'S,,1,$13.55 ,$10.84 
,OTHER,,"16,378","$1,252,625.59 ","$989,581.33 "
,TOTAL,,"16,379","$1,252,639.14 ","$989,592.17 "
15343,OTHER,,"13,473","$168,108.12 ","$134,065.86 "
,TOTAL,,"13,473","$168,108.12 ","$134,065.86 "
15350,SG,,163,"$54,981.81 ","$43,939.64 "
,OTHER,,"5,564","$1,696,362.72 ","$1,349,370.44 "
,TOTAL,,"5,727","$1,751,344.53 ","$1,393,310.08 "
15351,SG,,1,$230.25 ,$184.20 
,OTHER,,"8,766","$476,092.72 ","$379,465.35 "
,TOTAL,,"8,767","$476,322.97 ","$379,649.55 "
15400,SG,,213,"$80,476.77 ","$63,991.85 "
,OTHER,,"18,332","$5,440,840.43 ","$4,312,480.14 "
,TOTAL,,"18,545","$5,521,317.20 ","$4,376,471.99 "
15401,OTHER,,"1,726","$99,727.03 ","$78,938.23 "
,TOTAL,,"1,726","$99,727.03 ","$78,938.23 "
15570,SG,,99,"$43,133.36 ","$34,426.61 "
,OTHER,,458,"$226,273.03 ","$179,793.50 "
,TOTAL,,557,"$269,406.39 ","$214,220.11 "
15572,SG,,120,"$45,497.64 ","$36,398.12 "
,OTHER,,560,"$267,493.87 ","$212,613.15 "
,TOTAL,,680,"$312,991.51 ","$249,011.27 "
15574,SG,,424,"$173,872.73 ","$138,977.09 "
,OTHER,,"2,039","$1,144,163.38 ","$910,693.30 "
,TOTAL,,"2,463","$1,318,036.11 ","$1,049,670.39 "
15576,SG,,599,"$252,869.89 ","$200,402.63 "
,OTHER,,"3,199","$1,589,720.11 ","$1,258,634.80 "
,TOTAL,,"3,798","$1,842,590.00 ","$1,459,037.43 "
15600,SG,,13,"$6,153.25 ","$4,922.59 "
,OTHER,,214,"$30,681.54 ","$24,049.01 "
,TOTAL,,227,"$36,834.79 ","$28,971.60 "
15610,SG,,10,"$4,586.11 ","$3,668.87 "
,OTHER,,175,"$25,550.89 ","$20,290.89 "
,TOTAL,,185,"$30,137.00 ","$23,959.76 "
15620,SG,,167,"$102,888.81 ","$81,991.10 "
,OTHER,,725,"$149,796.07 ","$118,856.40 "
,TOTAL,,892,"$252,684.88 ","$200,847.50 "
15630,SG,,413,"$195,574.82 ","$154,926.86 "
,OTHER,,"2,388","$606,771.42 ","$478,262.07 "
,TOTAL,,"2,801","$802,346.24 ","$633,188.93 "
15650,SG,,47,"$31,699.47 ","$25,359.53 "
,OTHER,,132,"$30,633.12 ","$24,132.99 "
,TOTAL,,179,"$62,332.59 ","$49,492.52 "
15732,SG,,"1,929","$808,472.38 ","$644,011.31 "
,80'S,,381,"$59,540.78 ","$46,972.82 "
,OTHER,,"9,513","$10,121,469.88 ","$8,031,207.76 "
,TOTAL,,"11,823","$10,989,483.04 ","$8,722,191.89 "
15734,SG,,243,"$100,611.44 ","$78,809.37 "
,80'S,,818,"$119,949.37 ","$95,323.81 "
,OTHER,,"13,125","$11,874,328.20 ","$9,438,541.89 "
,TOTAL,,"14,186","$12,094,889.01 ","$9,612,675.07 "
15736,SG,,126,"$50,728.84 ","$40,583.08 "
,80'S,,2,$338.00 ,$270.40 
,OTHER,,998,"$975,948.08 ","$774,485.79 "
,TOTAL,,"1,126","$1,027,014.92 ","$815,339.27 "
15738,SG,,167,"$77,681.93 ","$62,065.58 "
,80'S,,258,"$40,490.76 ","$32,208.72 "
,OTHER,,"5,239","$5,088,369.16 ","$4,045,188.98 "
,TOTAL,,"5,664","$5,206,541.85 ","$4,139,463.28 "
15740,SG,,493,"$184,454.59 ","$146,319.47 "
,OTHER,,"3,904","$2,498,541.32 ","$1,977,777.34 "
,TOTAL,,"4,397","$2,682,995.91 ","$2,124,096.81 "
15750,SG,,88,"$29,875.49 ","$23,668.21 "
,80'S,,13,"$1,195.19 ",$956.11 
,OTHER,,397,"$249,507.92 ","$196,772.83 "
,TOTAL,,498,"$280,578.60 ","$221,397.15 "
15756,SG,,5,"$1,979.25 ","$1,583.39 "
,80'S,,76,"$25,734.00 ","$20,282.06 "
,OTHER,,652,"$1,252,300.34 ","$995,298.04 "
,TOTAL,,733,"$1,280,013.59 ","$1,017,163.49 "
15757,SG,,5,"$3,923.08 ","$3,138.47 "
,80'S,,38,"$12,471.76 ","$9,946.61 "
,OTHER,,489,"$983,456.48 ","$776,602.71 "
,TOTAL,,532,"$999,851.32 ","$789,687.79 "
15758,SG,,1,$489.88 ,$391.90 
,80'S,,34,"$11,779.17 ","$9,396.90 "
,OTHER,,156,"$324,555.72 ","$252,745.88 "
,TOTAL,,191,"$336,824.77 ","$262,534.68 "
15760,SG,,141,"$44,994.38 ","$35,080.91 "
,OTHER,,765,"$377,851.81 ","$301,077.96 "
,TOTAL,,906,"$422,846.19 ","$336,158.87 "
15770,SG,,148,"$54,835.44 ","$43,500.42 "
,80'S,,124,"$5,714.50 ","$4,544.12 "
,OTHER,,"1,316","$394,099.71 ","$312,473.69 "
,TOTAL,,"1,588","$454,649.65 ","$360,518.23 "
15780,OTHER,,37,"$12,809.22 ","$9,893.40 "
,TOTAL,,37,"$12,809.22 ","$9,893.40 "
15781,OTHER,,351,"$117,414.72 ","$92,292.30 "
,TOTAL,,351,"$117,414.72 ","$92,292.30 "
15782,OTHER,,44,"$12,651.42 ","$9,652.85 "
,TOTAL,,44,"$12,651.42 ","$9,652.85 "
15783,OTHER,,69,"$17,837.17 ","$13,619.70 "
,TOTAL,,69,"$17,837.17 ","$13,619.70 "
15786,OTHER,,529,"$62,952.47 ","$47,770.15 "
,TOTAL,,529,"$62,952.47 ","$47,770.15 "
15787,OTHER,,112,"$2,341.13 ","$1,872.86 "
,TOTAL,,112,"$2,341.13 ","$1,872.86 "
15788,OTHER,,"1,181","$243,150.11 ","$190,491.88 "
,TOTAL,,"1,181","$243,150.11 ","$190,491.88 "
15789,OTHER,,170,"$72,768.76 ","$57,237.85 "
,TOTAL,,170,"$72,768.76 ","$57,237.85 "
15792,OTHER,,55,"$6,629.27 ","$5,103.83 "
,TOTAL,,55,"$6,629.27 ","$5,103.83 "
15793,OTHER,,27,"$6,712.91 ","$5,350.45 "
,TOTAL,,27,"$6,712.91 ","$5,350.45 "
15810,OTHER,,5,$987.32 ,$789.86 
,TOTAL,,5,$987.32 ,$789.86 
15811,OTHER,,8,"$1,823.07 ","$1,458.45 "
,TOTAL,,8,"$1,823.07 ","$1,458.45 "
15819,OTHER,,3,"$1,239.60 ",$991.68 
,TOTAL,,3,"$1,239.60 ",$991.68 
15820,SG,,69,"$25,057.94 ","$20,046.46 "
,OTHER,,103,"$38,058.66 ","$30,332.98 "
,TOTAL,,172,"$63,116.60 ","$50,379.44 "
15821,SG,,114,"$35,897.73 ","$28,718.29 "
,80'S,,1,$54.65 ,$43.72 
,OTHER,,173,"$63,501.36 ","$50,626.00 "
,TOTAL,,288,"$99,453.74 ","$79,388.01 "
15822,SG,,894,"$420,159.93 ","$335,041.93 "
,OTHER,,"2,605","$955,484.34 ","$757,077.60 "
,TOTAL,,"3,499","$1,375,644.27 ","$1,092,119.53 "
15823,SG,,"12,544","$8,000,418.96 ","$6,358,778.26 "
,OTHER,,"48,627","$24,946,627.86 ","$19,768,220.78 "
,TOTAL,,"61,171","$32,947,046.82 ","$26,126,999.04 "
15824,SG,,9,"$2,951.75 ","$2,361.38 "
,OTHER,,2,"$2,044.84 ","$1,635.87 "
,TOTAL,,11,"$4,996.59 ","$3,997.25 "
15825,SG,,1,$242.77 ,$194.22 
,TOTAL,,1,$242.77 ,$194.22 
15826,SG,,1,$759.53 ,$607.62 
,TOTAL,,1,$759.53 ,$607.62 
15828,SG,,3,"$1,061.86 ",$849.48 
,OTHER,,6,"$4,908.90 ","$3,927.12 "
,TOTAL,,9,"$5,970.76 ","$4,776.60 "
15829,OTHER,,4,"$3,005.76 ","$2,404.60 "
,TOTAL,,4,"$3,005.76 ","$2,404.60 "
15831,SG,,15,"$6,082.34 ","$4,865.87 "
,80'S,,223,"$24,215.89 ","$19,017.80 "
,OTHER,,"1,501","$998,329.08 ","$782,593.09 "
,TOTAL,,"1,739","$1,028,627.31 ","$806,476.76 "
15832,SG,,1,$545.33 ,$436.26 
,80'S,,7,$480.08 ,$384.07 
,OTHER,,85,"$48,187.63 ","$38,086.59 "
,TOTAL,,93,"$49,213.04 ","$38,906.92 "
15833,SG,,1,$508.23 ,$406.58 
,OTHER,,32,"$17,400.00 ","$13,919.95 "
,TOTAL,,33,"$17,908.23 ","$14,326.53 "
15834,80'S,,2,$101.53 ,$81.22 
,OTHER,,19,"$7,626.37 ","$6,101.10 "
,TOTAL,,21,"$7,727.90 ","$6,182.32 "
15835,OTHER,,13,"$6,685.16 ","$5,246.73 "
,TOTAL,,13,"$6,685.16 ","$5,246.73 "
15836,80'S,,6,$441.14 ,$352.92 
,OTHER,,54,"$21,838.05 ","$17,470.43 "
,TOTAL,,60,"$22,279.19 ","$17,823.35 "
15837,OTHER,,13,"$5,333.29 ","$4,200.19 "
,TOTAL,,13,"$5,333.29 ","$4,200.19 "
15838,OTHER,,83,"$24,306.23 ","$19,177.50 "
,TOTAL,,83,"$24,306.23 ","$19,177.50 "
15839,80'S,,9,$590.58 ,$472.47 
,OTHER,,233,"$103,412.93 ","$81,779.23 "
,TOTAL,,242,"$104,003.51 ","$82,251.70 "
15840,SG,,18,"$9,655.91 ","$7,724.74 "
,OTHER,,245,"$186,152.37 ","$147,461.01 "
,TOTAL,,263,"$195,808.28 ","$155,185.75 "
15841,SG,,7,"$3,669.49 ","$2,935.58 "
,80'S,,5,"$1,383.00 ","$1,106.40 "
,OTHER,,25,"$35,856.11 ","$28,673.48 "
,TOTAL,,37,"$40,908.60 ","$32,715.46 "
15842,80'S,,1,$375.29 ,$270.21 
,OTHER,,15,"$19,002.26 ","$15,156.16 "
,TOTAL,,16,"$19,377.55 ","$15,426.37 "
15845,SG,,48,"$25,791.27 ","$20,633.09 "
,80'S,,23,"$2,392.75 ","$1,914.21 "
,OTHER,,147,"$100,369.09 ","$80,278.30 "
,TOTAL,,218,"$128,553.11 ","$102,825.60 "
15851,OTHER,,"4,207","$297,723.17 ","$228,488.04 "
,TOTAL,,"4,207","$297,723.17 ","$228,488.04 "
15852,OTHER,,"6,566","$409,833.78 ","$321,252.18 "
,TOTAL,,"6,566","$409,833.78 ","$321,252.18 "
15860,80'S,,1,$9.14 ,$7.31 
,OTHER,,118,"$7,231.52 ","$5,735.55 "
,TOTAL,,119,"$7,240.66 ","$5,742.86 "
15876,SG,,2,$788.26 ,$630.61 
,OTHER,,13,"$4,928.28 ","$3,942.62 "
,TOTAL,,15,"$5,716.54 ","$4,573.23 "
15877,SG,,4,"$1,557.80 ","$1,246.25 "
,OTHER,,26,"$13,091.02 ","$10,472.81 "
,TOTAL,,30,"$14,648.82 ","$11,719.06 "
15878,OTHER,,3,"$1,262.96 ","$1,010.37 "
,TOTAL,,3,"$1,262.96 ","$1,010.37 "
15879,SG,,4,"$2,222.93 ","$1,778.35 "
,OTHER,,7,"$3,279.38 ","$2,623.51 "
,TOTAL,,11,"$5,502.31 ","$4,401.86 "
15920,SG,,2,"$1,006.55 ",$805.24 
,80'S,,1,$39.07 ,$31.26 
,OTHER,,160,"$71,253.93 ","$56,667.64 "
,TOTAL,,163,"$72,299.55 ","$57,504.14 "
15922,SG,,1,$651.95 ,$521.56 
,80'S,,4,$405.67 ,$324.53 
,OTHER,,65,"$33,578.90 ","$26,217.56 "
,TOTAL,,70,"$34,636.52 ","$27,063.65 "
15931,SG,,6,"$3,022.70 ","$2,418.16 "
,OTHER,,"1,040","$542,420.17 ","$431,382.10 "
,TOTAL,,"1,046","$545,442.87 ","$433,800.26 "
15933,SG,,4,"$1,741.89 ","$1,393.52 "
,OTHER,,244,"$159,626.52 ","$127,136.95 "
,TOTAL,,248,"$161,368.41 ","$128,530.47 "
15934,SG,,2,"$1,000.64 ",$800.52 
,OTHER,,413,"$300,287.03 ","$238,936.24 "
,TOTAL,,415,"$301,287.67 ","$239,736.76 "
15935,80'S,,23,"$3,485.90 ","$2,788.69 "
,OTHER,,213,"$171,923.29 ","$135,438.68 "
,TOTAL,,236,"$175,409.19 ","$138,227.37 "
15936,SG,,4,"$2,698.45 ","$2,158.76 "
,80'S,,1,$107.22 ,$85.78 
,OTHER,,"2,422","$1,607,872.43 ","$1,280,519.40 "
,TOTAL,,"2,427","$1,610,678.10 ","$1,282,763.94 "
15937,SG,,4,"$2,471.75 ","$1,977.40 "
,80'S,,86,"$7,763.63 ","$6,210.92 "
,OTHER,,"2,335","$1,549,993.90 ","$1,235,324.08 "
,TOTAL,,"2,425","$1,560,229.28 ","$1,243,512.40 "
15940,SG,,6,"$3,075.30 ","$2,460.25 "
,OTHER,,543,"$270,962.95 ","$216,047.52 "
,TOTAL,,549,"$274,038.25 ","$218,507.77 "
15941,SG,,4,"$1,755.04 ","$1,385.05 "
,80'S,,2,$246.30 ,$197.04 
,OTHER,,274,"$176,417.51 ","$140,999.17 "
,TOTAL,,280,"$178,418.85 ","$142,581.26 "
15944,SG,,2,"$1,045.66 ",$836.52 
,OTHER,,271,"$169,263.34 ","$135,159.19 "
,TOTAL,,273,"$170,309.00 ","$135,995.71 "
15945,SG,,2,"$1,384.89 ","$1,107.91 "
,80'S,,1,$61.70 ,$49.36 
,OTHER,,192,"$131,440.67 ","$104,527.56 "
,TOTAL,,195,"$132,887.26 ","$105,684.83 "
15946,SG,,8,"$4,665.39 ","$3,652.30 "
,80'S,,67,"$14,184.92 ","$11,347.92 "
,OTHER,,"2,689","$3,439,005.20 ","$2,714,842.62 "
,TOTAL,,"2,764","$3,457,855.51 ","$2,729,842.84 "
15950,SG,,2,$989.25 ,$791.40 
,OTHER,,332,"$131,874.29 ","$105,279.83 "
,TOTAL,,334,"$132,863.54 ","$106,071.23 "
15951,OTHER,,133,"$74,188.72 ","$59,254.13 "
,TOTAL,,133,"$74,188.72 ","$59,254.13 "
15952,SG,,5,"$2,408.58 ","$1,926.86 "
,80'S,,2,$169.61 ,$135.69 
,OTHER,,173,"$100,869.76 ","$80,246.32 "
,TOTAL,,180,"$103,447.95 ","$82,308.87 "
15953,SG,,1,$614.42 ,$491.54 
,OTHER,,80,"$50,767.53 ","$40,515.58 "
,TOTAL,,81,"$51,381.95 ","$41,007.12 "
15956,80'S,,1,$87.70 ,$70.16 
,OTHER,,844,"$683,726.95 ","$541,757.41 "
,TOTAL,,845,"$683,814.65 ","$541,827.57 "
15958,SG,,1,$608.01 ,$486.41 
,80'S,,21,"$2,052.94 ","$1,642.34 "
,OTHER,,659,"$448,266.80 ","$358,252.72 "
,TOTAL,,681,"$450,927.75 ","$360,381.47 "
15999,80'S,,4,$872.86 ,$698.29 
,OTHER,,559,"$203,418.86 ","$162,405.29 "
,TOTAL,,563,"$204,291.72 ","$163,103.58 "
16000,OTHER,,"2,440","$140,374.22 ","$102,708.59 "
,TOTAL,,"2,440","$140,374.22 ","$102,708.59 "
16010,OTHER,,"1,160","$71,309.56 ","$54,547.13 "
,TOTAL,,"1,160","$71,309.56 ","$54,547.13 "
16015,SG,,10,"$3,371.71 ","$2,617.36 "
,OTHER,,789,"$88,265.17 ","$69,874.73 "
,TOTAL,,799,"$91,636.88 ","$72,492.09 "
16020,OTHER,,"18,313","$1,052,247.71 ","$794,729.50 "
,TOTAL,,"18,313","$1,052,247.71 ","$794,729.50 "
16025,OTHER,,"4,074","$479,173.11 ","$371,668.01 "
,TOTAL,,"4,074","$479,173.11 ","$371,668.01 "
16030,OTHER,,"1,819","$245,175.89 ","$192,113.20 "
,TOTAL,,"1,819","$245,175.89 ","$192,113.20 "
16035,SG,,2,$715.35 ,$572.28 
,OTHER,,351,"$62,134.82 ","$48,993.54 "
,TOTAL,,353,"$62,850.17 ","$49,565.82 "
16036,OTHER,,334,"$26,579.31 ","$21,161.03 "
,TOTAL,,334,"$26,579.31 ","$21,161.03 "
17000,OTHER,,"4,720,467","$252,570,068.37 ","$180,146,531.19 "
,TOTAL,,"4,720,467","$252,570,068.37 ","$180,146,531.19 "
17003,OTHER,,"14,301,928","$150,661,186.28 ","$115,604,371.42 "
,TOTAL,,"14,301,928","$150,661,186.28 ","$115,604,371.42 "
17004,OTHER,,"494,880","$91,165,862.01 ","$69,722,277.19 "
,TOTAL,,"494,880","$91,165,862.01 ","$69,722,277.19 "
17106,OTHER,,"3,531","$1,108,901.61 ","$862,690.21 "
,TOTAL,,"3,531","$1,108,901.61 ","$862,690.21 "
17107,OTHER,,"1,881","$1,124,263.99 ","$882,851.39 "
,TOTAL,,"1,881","$1,124,263.99 ","$882,851.39 "
17108,OTHER,,"6,364","$5,470,640.86 ","$4,333,996.61 "
,TOTAL,,"6,364","$5,470,640.86 ","$4,333,996.61 "
17110,OTHER,,"73,350","$5,442,172.52 ","$3,966,844.78 "
,TOTAL,,"73,350","$5,442,172.52 ","$3,966,844.78 "
17111,OTHER,,"4,317","$360,890.02 ","$263,654.37 "
,TOTAL,,"4,317","$360,890.02 ","$263,654.37 "
17250,OTHER,,"39,847","$2,028,025.66 ","$1,561,248.49 "
,TOTAL,,"39,847","$2,028,025.66 ","$1,561,248.49 "
17260,OTHER,,"21,416","$1,399,333.71 ","$1,063,592.76 "
,TOTAL,,"21,416","$1,399,333.71 ","$1,063,592.76 "
17261,OTHER,,"113,329","$9,514,689.33 ","$7,299,248.04 "
,TOTAL,,"113,329","$9,514,689.33 ","$7,299,248.04 "
17262,OTHER,,"147,612","$16,362,493.22 ","$12,642,207.56 "
,TOTAL,,"147,612","$16,362,493.22 ","$12,642,207.56 "
17263,OTHER,,"30,178","$3,932,131.29 ","$3,055,146.08 "
,TOTAL,,"30,178","$3,932,131.29 ","$3,055,146.08 "
17264,OTHER,,"5,701","$786,564.43 ","$612,389.98 "
,TOTAL,,"5,701","$786,564.43 ","$612,389.98 "
17266,OTHER,,"1,827","$299,741.61 ","$233,616.26 "
,TOTAL,,"1,827","$299,741.61 ","$233,616.26 "
17270,OTHER,,"11,752","$1,084,947.58 ","$828,809.60 "
,TOTAL,,"11,752","$1,084,947.58 ","$828,809.60 "
17271,OTHER,,"52,420","$5,250,677.33 ","$4,038,638.71 "
,TOTAL,,"52,420","$5,250,677.33 ","$4,038,638.71 "
17272,OTHER,,"54,949","$6,749,567.54 ","$5,216,543.38 "
,TOTAL,,"54,949","$6,749,567.54 ","$5,216,543.38 "
17273,OTHER,,"10,252","$1,498,965.50 ","$1,164,363.48 "
,TOTAL,,"10,252","$1,498,965.50 ","$1,164,363.48 "
17274,OTHER,,"2,031","$363,148.63 ","$282,452.39 "
,TOTAL,,"2,031","$363,148.63 ","$282,452.39 "
17276,OTHER,,757,"$157,855.52 ","$124,512.09 "
,TOTAL,,757,"$157,855.52 ","$124,512.09 "
17280,OTHER,,"58,566","$4,903,635.08 ","$3,710,428.83 "
,TOTAL,,"58,566","$4,903,635.08 ","$3,710,428.83 "
17281,OTHER,,"149,900","$17,644,373.34 ","$13,561,027.45 "
,TOTAL,,"149,900","$17,644,373.34 ","$13,561,027.45 "
17282,OTHER,,"108,806","$15,539,655.49 ","$12,037,235.30 "
,TOTAL,,"108,806","$15,539,655.49 ","$12,037,235.30 "
17283,OTHER,,"17,350","$3,145,525.24 ","$2,453,896.41 "
,TOTAL,,"17,350","$3,145,525.24 ","$2,453,896.41 "
17284,OTHER,,"2,949","$639,765.31 ","$502,348.85 "
,TOTAL,,"2,949","$639,765.31 ","$502,348.85 "
17286,OTHER,,"1,060","$291,675.22 ","$228,514.12 "
,TOTAL,,"1,060","$291,675.22 ","$228,514.12 "
17304,OTHER,,"312,467","$175,063,185.22 ","$138,301,424.16 "
,TOTAL,,"312,467","$175,063,185.22 ","$138,301,424.16 "
17305,OTHER,,"168,425","$40,557,154.02 ","$32,215,021.08 "
,TOTAL,,"168,425","$40,557,154.02 ","$32,215,021.08 "
17306,OTHER,,"50,894","$12,330,932.50 ","$9,793,700.84 "
,TOTAL,,"50,894","$12,330,932.50 ","$9,793,700.84 "
17307,OTHER,,"26,090","$6,283,990.21 ","$4,991,729.35 "
,TOTAL,,"26,090","$6,283,990.21 ","$4,991,729.35 "
17310,OTHER,,"33,389","$2,440,047.67 ","$1,936,897.66 "
,TOTAL,,"33,389","$2,440,047.67 ","$1,936,897.66 "
17340,OTHER,,"11,079","$433,377.06 ","$306,045.29 "
,TOTAL,,"11,079","$433,377.06 ","$306,045.29 "
17360,OTHER,,"1,535","$153,386.68 ","$118,192.40 "
,TOTAL,,"1,535","$153,386.68 ","$118,192.40 "
17380,OTHER,,4,$377.43 ,$301.94 
,TOTAL,,4,$377.43 ,$301.94 
17999,OTHER,,909,"$161,856.09 ","$128,387.06 "
,TOTAL,,909,"$161,856.09 ","$128,387.06 "
19000,OTHER,,"33,718","$2,061,099.97 ","$1,556,840.40 "
,TOTAL,,"33,718","$2,061,099.97 ","$1,556,840.40 "
19001,OTHER,,"5,895","$206,190.98 ","$161,587.47 "
,TOTAL,,"5,895","$206,190.98 ","$161,587.47 "
19020,SG,,71,"$28,938.32 ","$22,645.20 "
,OTHER,,"1,819","$449,117.20 ","$352,513.32 "
,TOTAL,,"1,890","$478,055.52 ","$375,158.52 "
19030,OTHER,,"2,207","$218,245.15 ","$170,101.27 "
,TOTAL,,"2,207","$218,245.15 ","$170,101.27 "
19100,SG,,106,"$31,638.73 ","$25,033.90 "
,OTHER,,"14,936","$1,320,494.45 ","$1,021,853.96 "
,TOTAL,,"15,042","$1,352,133.18 ","$1,046,887.86 "
19101,SG,,605,"$256,811.66 ","$203,746.71 "
,OTHER,,"6,996","$1,459,837.69 ","$1,153,357.35 "
,TOTAL,,"7,601","$1,716,649.35 ","$1,357,104.06 "
19102,SG,,365,"$150,127.91 ","$119,051.18 "
,OTHER,,"43,302","$6,609,822.15 ","$5,213,098.19 "
,TOTAL,,"43,667","$6,759,950.06 ","$5,332,149.37 "
19103,SG,,"2,118","$900,636.26 ","$714,325.01 "
,OTHER,,"66,786","$18,916,380.32 ","$14,950,431.26 "
,TOTAL,,"68,904","$19,817,016.58 ","$15,664,756.27 "
19110,SG,,147,"$62,323.53 ","$49,038.39 "
,OTHER,,"1,392","$436,661.24 ","$344,856.63 "
,TOTAL,,"1,539","$498,984.77 ","$393,895.02 "
19112,SG,,11,"$5,343.34 ","$4,194.65 "
,OTHER,,105,"$25,937.37 ","$20,270.74 "
,TOTAL,,116,"$31,280.71 ","$24,465.39 "
19120,SG,,"6,450","$3,208,041.53 ","$2,519,587.44 "
,80'S,,1,$50.52 ,$40.42 
,OTHER,,"48,297","$15,197,131.62 ","$11,981,786.69 "
,TOTAL,,"54,748","$18,405,223.67 ","$14,501,414.55 "
19125,SG,,"4,542","$2,270,208.71 ","$1,799,294.02 "
,80'S,,1,$27.62 ,$22.10 
,OTHER,,"55,218","$18,808,303.84 ","$14,850,414.35 "
,TOTAL,,"59,761","$21,078,540.17 ","$16,649,730.47 "
19126,SG,,208,"$66,053.25 ","$52,451.29 "
,OTHER,,"2,830","$440,491.16 ","$349,552.42 "
,TOTAL,,"3,038","$506,544.41 ","$402,003.71 "
19140,SG,,227,"$139,237.69 ","$109,887.79 "
,OTHER,,"2,049","$691,016.64 ","$546,552.25 "
,TOTAL,,"2,276","$830,254.33 ","$656,440.04 "
19160,SG,,"1,378","$696,512.72 ","$552,255.07 "
,80'S,,172,"$11,153.92 ","$8,918.01 "
,OTHER,,"26,155","$10,209,851.71 ","$8,098,770.40 "
,TOTAL,,"27,705","$10,917,518.35 ","$8,659,943.48 "
19162,SG,,575,"$571,679.15 ","$453,101.38 "
,80'S,,"1,485","$196,580.36 ","$156,097.62 "
,OTHER,,"14,174","$11,083,886.87 ","$8,796,701.08 "
,TOTAL,,"16,234","$11,852,146.38 ","$9,405,900.08 "
19180,SG,,182,"$110,999.17 ","$88,565.85 "
,80'S,,"1,537","$134,144.97 ","$106,543.92 "
,OTHER,,"14,219","$7,327,872.27 ","$5,811,761.46 "
,TOTAL,,"15,938","$7,573,016.41 ","$6,006,871.23 "
19182,SG,,81,"$47,797.34 ","$37,232.46 "
,80'S,,51,"$4,164.50 ","$3,331.61 "
,OTHER,,808,"$380,820.03 ","$301,165.19 "
,TOTAL,,940,"$432,781.87 ","$341,729.26 "
19200,80'S,,64,"$9,732.93 ","$7,772.99 "
,OTHER,,404,"$325,203.12 ","$256,282.94 "
,TOTAL,,468,"$334,936.05 ","$264,055.93 "
19220,80'S,,15,"$2,248.05 ","$1,798.44 "
,OTHER,,90,"$76,437.55 ","$60,435.20 "
,TOTAL,,105,"$78,685.60 ","$62,233.64 "
