HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,"108,225","$65,042,169.26 ","$51,507,755.46 "
14061,SG,,"2,142","$1,038,804.52 ","$820,077.81 "
,OTHER,,"16,524","$14,836,802.86 ","$11,751,535.72 "
,TOTAL,,"18,666","$15,875,607.38 ","$12,571,613.53 "
14300,SG,,"1,251","$768,390.74 ","$610,703.49 "
,80'S,,1,$107.16 ,$85.73 
,OTHER,,"11,463","$9,232,218.12 ","$7,316,845.80 "
,TOTAL,,"12,715","$10,000,716.02 ","$7,927,635.02 "
14350,SG,,15,"$6,494.49 ","$5,152.20 "
,OTHER,,262,"$152,799.06 ","$121,638.64 "
,TOTAL,,277,"$159,293.55 ","$126,790.84 "
15000,SG,,"2,139","$566,640.42 ","$450,049.75 "
,OTHER,,"48,974","$12,716,801.55 ","$10,070,841.34 "
,TOTAL,,"51,113","$13,283,441.97 ","$10,520,891.09 "
15001,SG,,20,"$3,533.10 ","$2,826.48 "
,80'S,,547,"$5,241.28 ","$3,978.94 "
,OTHER,,"36,373","$2,016,966.73 ","$1,607,187.92 "
,TOTAL,,"36,940","$2,025,741.11 ","$1,613,993.34 "
15050,SG,,42,"$13,949.70 ","$11,051.65 "
,OTHER,,767,"$247,710.28 ","$194,883.49 "
,TOTAL,,809,"$261,659.98 ","$205,935.14 "
15100,SG,,826,"$298,463.49 ","$235,743.37 "
,OTHER,,"20,351","$12,284,125.29 ","$9,741,440.46 "
,TOTAL,,"21,177","$12,582,588.78 ","$9,977,183.83 "
15101,SG,,33,"$14,731.16 ","$11,784.94 "
,OTHER,,"22,217","$2,622,473.76 ","$2,089,563.19 "
,TOTAL,,"22,250","$2,637,204.92 ","$2,101,348.13 "
15120,SG,,952,"$327,698.43 ","$260,186.60 "
,OTHER,,"10,895","$6,815,846.86 ","$5,402,934.21 "
,TOTAL,,"11,847","$7,143,545.29 ","$5,663,120.81 "
15121,SG,,19,"$6,990.86 ","$5,550.41 "
,OTHER,,"1,890","$346,382.75 ","$274,457.50 "
,TOTAL,,"1,909","$353,373.61 ","$280,007.91 "
15200,SG,,118,"$52,492.52 ","$41,857.49 "
,OTHER,,939,"$476,331.69 ","$377,659.90 "
,TOTAL,,"1,057","$528,824.21 ","$419,517.39 "
15201,SG,,19,"$5,348.95 ","$4,279.16 "
,OTHER,,415,"$33,959.78 ","$27,020.45 "
,TOTAL,,434,"$39,308.73 ","$31,299.61 "
15220,SG,,971,"$331,460.87 ","$263,403.80 "
,OTHER,,"6,005","$3,339,751.14 ","$2,653,394.78 "
,TOTAL,,"6,976","$3,671,212.01 ","$2,916,798.58 "
15221,SG,,160,"$36,527.18 ","$28,844.67 "
,OTHER,,"1,557","$130,186.98 ","$103,957.43 "
,TOTAL,,"1,717","$166,714.16 ","$132,802.10 "
15240,SG,,"1,845","$820,308.45 ","$649,625.44 "
,80'S,,1,$102.05 ,$81.64 
,OTHER,,"11,821","$7,576,317.33 ","$6,010,908.83 "
,TOTAL,,"13,667","$8,396,727.83 ","$6,660,615.91 "
15241,SG,,146,"$41,616.32 ","$33,293.03 "
,OTHER,,"1,230","$152,514.54 ","$121,706.28 "
,TOTAL,,"1,376","$194,130.86 ","$154,999.31 "
15260,SG,,"8,284","$2,899,181.91 ","$2,297,210.96 "
,OTHER,,"48,664","$35,448,666.55 ","$28,097,681.71 "
,TOTAL,,"56,948","$38,347,848.46 ","$30,394,892.67 "
15261,SG,,71,"$17,300.05 ","$13,839.95 "
,OTHER,,429,"$68,434.03 ","$54,568.59 "
,TOTAL,,500,"$85,734.08 ","$68,408.54 "
15342,OTHER,,"26,177","$1,850,862.40 ","$1,463,724.78 "
,TOTAL,,"26,177","$1,850,862.40 ","$1,463,724.78 "
15343,OTHER,,"19,137","$251,477.19 ","$200,802.21 "
,TOTAL,,"19,137","$251,477.19 ","$200,802.21 "
15350,SG,,121,"$38,473.02 ","$30,438.44 "
,OTHER,,"7,759","$2,185,369.74 ","$1,729,531.54 "
,TOTAL,,"7,880","$2,223,842.76 ","$1,759,969.98 "
15351,SG,,2,$437.91 ,$350.32 
,OTHER,,"9,993","$549,066.54 ","$438,494.69 "
,TOTAL,,"9,995","$549,504.45 ","$438,845.01 "
15400,SG,,434,"$166,759.74 ","$132,427.77 "
,OTHER,,"8,535","$2,526,267.30 ","$2,000,162.31 "
,TOTAL,,"8,969","$2,693,027.04 ","$2,132,590.08 "
15401,OTHER,,"2,041","$122,696.41 ","$97,545.54 "
,TOTAL,,"2,041","$122,696.41 ","$97,545.54 "
15570,SG,,99,"$46,433.13 ","$36,651.50 "
,OTHER,,511,"$265,651.57 ","$212,001.52 "
,TOTAL,,610,"$312,084.70 ","$248,653.02 "
15572,SG,,157,"$55,314.87 ","$43,223.84 "
,OTHER,,662,"$363,333.04 ","$286,456.85 "
,TOTAL,,819,"$418,647.91 ","$329,680.69 "
15574,SG,,483,"$188,848.41 ","$149,387.91 "
,OTHER,,"2,495","$1,704,937.00 ","$1,353,382.62 "
,TOTAL,,"2,978","$1,893,785.41 ","$1,502,770.53 "
15576,SG,,698,"$284,730.67 ","$226,036.16 "
,OTHER,,"3,623","$1,991,635.88 ","$1,581,295.88 "
,TOTAL,,"4,321","$2,276,366.55 ","$1,807,332.04 "
15600,SG,,19,"$9,100.60 ","$7,192.47 "
,OTHER,,205,"$34,508.43 ","$27,301.80 "
,TOTAL,,224,"$43,609.03 ","$34,494.27 "
15610,SG,,13,"$5,618.17 ","$4,494.53 "
,OTHER,,135,"$22,387.54 ","$17,849.13 "
,TOTAL,,148,"$28,005.71 ","$22,343.66 "
15620,SG,,167,"$101,136.68 ","$79,581.69 "
,OTHER,,796,"$182,044.37 ","$144,282.04 "
,TOTAL,,963,"$283,181.05 ","$223,863.73 "
15630,SG,,507,"$239,663.95 ","$189,117.56 "
,OTHER,,"2,642","$754,366.40 ","$593,110.73 "
,TOTAL,,"3,149","$994,030.35 ","$782,228.29 "
15650,SG,,37,"$25,825.72 ","$20,660.57 "
,OTHER,,167,"$40,953.22 ","$32,104.34 "
,TOTAL,,204,"$66,778.94 ","$52,764.91 "
15732,SG,,"2,354","$978,557.42 ","$776,156.69 "
,80'S,,538,"$92,559.58 ","$73,786.30 "
,OTHER,,"10,952","$12,784,087.75 ","$10,151,903.58 "
,TOTAL,,"13,844","$13,855,204.75 ","$11,001,846.57 "
15734,SG,,208,"$93,196.61 ","$73,998.07 "
,80'S,,814,"$129,469.46 ","$103,039.44 "
,OTHER,,"13,238","$12,777,869.72 ","$10,149,511.43 "
,TOTAL,,"14,260","$13,000,535.79 ","$10,326,548.94 "
15736,SG,,146,"$63,898.40 ","$50,490.79 "
,80'S,,2,$201.32 ,$161.06 
,OTHER,,994,"$1,084,594.45 ","$863,058.59 "
,TOTAL,,"1,142","$1,148,694.17 ","$913,710.44 "
15738,SG,,157,"$71,146.94 ","$56,157.80 "
,80'S,,231,"$38,533.17 ","$30,661.47 "
,OTHER,,"5,097","$5,112,565.77 ","$4,051,839.32 "
,TOTAL,,"5,485","$5,222,245.88 ","$4,138,658.59 "
15740,SG,,"1,041","$381,298.39 ","$303,362.29 "
,OTHER,,"5,452","$3,938,555.43 ","$3,122,728.42 "
,TOTAL,,"6,493","$4,319,853.82 ","$3,426,090.71 "
15750,SG,,76,"$23,361.49 ","$18,507.53 "
,80'S,,11,"$1,166.27 ",$933.01 
,OTHER,,512,"$349,914.69 ","$277,958.42 "
,TOTAL,,599,"$374,442.45 ","$297,398.96 "
15756,80'S,,78,"$27,385.18 ","$21,284.07 "
,OTHER,,604,"$1,226,046.48 ","$968,249.73 "
,TOTAL,,682,"$1,253,431.66 ","$989,533.80 "
15757,80'S,,40,"$14,276.64 ","$11,386.20 "
,OTHER,,568,"$1,157,475.75 ","$910,488.56 "
,TOTAL,,608,"$1,171,752.39 ","$921,874.76 "
15758,80'S,,36,"$12,980.02 ","$10,383.99 "
,OTHER,,235,"$511,764.16 ","$406,464.80 "
,TOTAL,,271,"$524,744.18 ","$416,848.79 "
15760,SG,,149,"$49,976.25 ","$39,341.95 "
,OTHER,,748,"$423,762.87 ","$337,405.48 "
,TOTAL,,897,"$473,739.12 ","$376,747.43 "
15770,SG,,175,"$67,955.03 ","$51,874.05 "
,80'S,,107,"$5,260.29 ","$4,115.37 "
,OTHER,,"1,419","$456,318.28 ","$358,230.82 "
,TOTAL,,"1,701","$529,533.60 ","$414,220.24 "
15775,OTHER,,1,$346.81 ,$277.45 
,TOTAL,,1,$346.81 ,$277.45 
15776,SG,,1,$496.51 ,$124.07 
,TOTAL,,1,$496.51 ,$124.07 
15780,OTHER,,34,"$19,746.79 ","$15,665.40 "
,TOTAL,,34,"$19,746.79 ","$15,665.40 "
15781,OTHER,,349,"$144,303.38 ","$113,345.43 "
,TOTAL,,349,"$144,303.38 ","$113,345.43 "
15782,OTHER,,49,"$24,235.17 ","$19,378.38 "
,TOTAL,,49,"$24,235.17 ","$19,378.38 "
15783,OTHER,,48,"$16,079.16 ","$12,847.36 "
,TOTAL,,48,"$16,079.16 ","$12,847.36 "
15786,OTHER,,580,"$90,806.63 ","$70,495.63 "
,TOTAL,,580,"$90,806.63 ","$70,495.63 "
15787,OTHER,,70,"$2,916.53 ","$2,333.19 "
,TOTAL,,70,"$2,916.53 ","$2,333.19 "
15788,OTHER,,"1,376","$399,759.40 ","$315,181.73 "
,TOTAL,,"1,376","$399,759.40 ","$315,181.73 "
15789,OTHER,,48,"$23,568.99 ","$18,795.95 "
,TOTAL,,48,"$23,568.99 ","$18,795.95 "
15792,OTHER,,219,"$79,125.70 ","$63,132.45 "
,TOTAL,,219,"$79,125.70 ","$63,132.45 "
15793,OTHER,,163,"$69,615.40 ","$55,603.72 "
,TOTAL,,163,"$69,615.40 ","$55,603.72 "
15810,OTHER,,2,$253.93 ,$203.14 
,TOTAL,,2,$253.93 ,$203.14 
15811,OTHER,,2,$509.85 ,$407.88 
,TOTAL,,2,$509.85 ,$407.88 
15819,80'S,,1,$115.15 ,$92.12 
,OTHER,,6,"$2,686.35 ","$2,120.28 "
,TOTAL,,7,"$2,801.50 ","$2,212.40 "
15820,SG,,130,"$48,358.01 ","$38,194.93 "
,OTHER,,87,"$34,714.56 ","$27,603.42 "
,TOTAL,,217,"$83,072.57 ","$65,798.35 "
15821,SG,,316,"$97,001.96 ","$76,868.70 "
,OTHER,,231,"$87,044.65 ","$69,103.16 "
,TOTAL,,547,"$184,046.61 ","$145,971.86 "
15822,SG,,"2,511","$1,109,745.40 ","$879,163.61 "
,OTHER,,"3,050","$1,051,299.27 ","$828,663.46 "
,TOTAL,,"5,561","$2,161,044.67 ","$1,707,827.07 "
15823,SG,,"40,991","$25,500,148.01 ","$20,215,612.73 "
,OTHER,,"64,601","$36,325,022.61 ","$28,770,021.54 "
,TOTAL,,"105,592","$61,825,170.62 ","$48,985,634.27 "
15824,SG,,10,"$3,050.78 ","$2,440.63 "
,OTHER,,6,"$5,536.53 ","$4,429.22 "
,TOTAL,,16,"$8,587.31 ","$6,869.85 "
15825,SG,,9,"$3,368.97 ","$2,635.17 "
,OTHER,,1,$882.63 ,$706.10 
,TOTAL,,10,"$4,251.60 ","$3,341.27 "
15826,SG,,2,$497.72 ,$310.76 
,TOTAL,,2,$497.72 ,$310.76 
15828,SG,,12,"$3,752.40 ","$3,001.91 "
,OTHER,,15,"$9,714.18 ","$7,739.28 "
,TOTAL,,27,"$13,466.58 ","$10,741.19 "
15829,SG,,16,"$11,317.31 ","$8,289.23 "
,OTHER,,8,"$6,540.15 ","$5,232.12 "
,TOTAL,,24,"$17,857.46 ","$13,521.35 "
15831,SG,,64,"$27,981.56 ","$21,981.87 "
,80'S,,208,"$25,549.63 ","$20,186.50 "
,OTHER,,"1,935","$1,411,253.06 ","$1,115,159.13 "
,TOTAL,,"2,207","$1,464,784.25 ","$1,157,327.50 "
15832,SG,,6,"$2,301.14 ","$1,840.91 "
,80'S,,11,"$1,095.25 ",$849.96 
,OTHER,,172,"$110,576.22 ","$87,042.74 "
,TOTAL,,189,"$113,972.61 ","$89,733.61 "
15833,SG,,2,$772.93 ,$618.35 
,OTHER,,21,"$12,792.67 ","$10,177.78 "
,TOTAL,,23,"$13,565.60 ","$10,796.13 "
15834,SG,,3,"$1,001.00 ",$800.80 
,80'S,,4,$248.94 ,$199.15 
,OTHER,,56,"$25,087.84 ","$20,070.36 "
,TOTAL,,63,"$26,337.78 ","$21,070.31 "
15835,SG,,1,$481.08 ,$384.86 
,80'S,,8,$525.35 ,$420.27 
,OTHER,,64,"$24,675.93 ","$19,740.75 "
,TOTAL,,73,"$25,682.36 ","$20,545.88 "
15836,SG,,13,"$5,160.51 ","$4,128.39 "
,80'S,,7,$362.02 ,$289.64 
,OTHER,,96,"$41,874.30 ","$33,170.85 "
,TOTAL,,116,"$47,396.83 ","$37,588.88 "
15837,OTHER,,20,"$8,456.95 ","$6,276.57 "
,TOTAL,,20,"$8,456.95 ","$6,276.57 "
15838,OTHER,,47,"$16,220.16 ","$12,976.21 "
,TOTAL,,47,"$16,220.16 ","$12,976.21 "
15839,SG,,19,"$8,085.78 ","$6,468.61 "
,80'S,,14,$878.25 ,$702.60 
,OTHER,,271,"$138,579.68 ","$109,665.48 "
,TOTAL,,304,"$147,543.71 ","$116,836.69 "
15840,SG,,23,"$10,279.95 ","$8,168.21 "
,OTHER,,265,"$197,615.80 ","$157,557.47 "
,TOTAL,,288,"$207,895.75 ","$165,725.68 "
15841,80'S,,1,$295.67 ,$236.54 
,OTHER,,15,"$15,588.41 ","$12,382.75 "
,TOTAL,,16,"$15,884.08 ","$12,619.29 "
15842,80'S,,2,$618.24 ,$494.59 
,OTHER,,3,"$7,369.20 ","$5,895.36 "
,TOTAL,,5,"$7,987.44 ","$6,389.95 "
15845,SG,,139,"$77,518.56 ","$61,927.14 "
,80'S,,29,"$3,315.73 ","$2,652.58 "
,OTHER,,290,"$208,076.37 ","$165,814.08 "
,TOTAL,,458,"$288,910.66 ","$230,393.80 "
15851,OTHER,,"4,240","$327,101.12 ","$253,563.23 "
,TOTAL,,"4,240","$327,101.12 ","$253,563.23 "
15852,OTHER,,"6,271","$376,376.00 ","$294,794.59 "
,TOTAL,,"6,271","$376,376.00 ","$294,794.59 "
15860,OTHER,,116,"$8,065.85 ","$6,301.29 "
,TOTAL,,116,"$8,065.85 ","$6,301.29 "
15876,SG,,5,"$2,645.55 ","$2,116.44 "
,OTHER,,10,"$4,980.01 ","$3,916.61 "
,TOTAL,,15,"$7,625.56 ","$6,033.05 "
15877,SG,,19,"$6,414.52 ","$5,131.61 "
,OTHER,,29,"$13,649.01 ","$10,919.21 "
,TOTAL,,48,"$20,063.53 ","$16,050.82 "
15878,SG,,6,"$2,147.68 ","$1,718.13 "
,OTHER,,2,$842.11 ,$673.69 
,TOTAL,,8,"$2,989.79 ","$2,391.82 "
15879,SG,,5,"$1,585.57 ","$1,268.44 "
,OTHER,,8,"$3,126.46 ","$2,501.18 "
,TOTAL,,13,"$4,712.03 ","$3,769.62 "
15920,SG,,3,"$1,540.93 ","$1,232.74 "
,OTHER,,153,"$69,732.13 ","$55,785.69 "
,TOTAL,,156,"$71,273.06 ","$57,018.43 "
15922,SG,,1,$605.15 ,$484.12 
,80'S,,4,$425.93 ,$340.75 
,OTHER,,85,"$40,767.14 ","$32,255.18 "
,TOTAL,,90,"$41,798.22 ","$33,080.05 "
15931,SG,,9,"$4,021.52 ","$3,217.20 "
,OTHER,,"1,084","$615,832.00 ","$491,340.59 "
,TOTAL,,"1,093","$619,853.52 ","$494,557.79 "
15933,SG,,1,$502.32 ,$401.86 
,80'S,,1,$122.21 ,$97.77 
,OTHER,,263,"$182,948.92 ","$146,251.19 "
,TOTAL,,265,"$183,573.45 ","$146,750.82 "
15934,SG,,6,"$3,100.39 ","$2,480.31 "
,OTHER,,377,"$289,914.86 ","$231,184.06 "
,TOTAL,,383,"$293,015.25 ","$233,664.37 "
15935,SG,,1,$610.10 ,$488.08 
,80'S,,13,"$2,200.44 ","$1,760.36 "
,OTHER,,189,"$169,775.40 ","$134,294.71 "
,TOTAL,,203,"$172,585.94 ","$136,543.15 "
15936,SG,,12,"$7,474.83 ","$5,979.84 "
,OTHER,,"2,461","$1,751,895.32 ","$1,394,046.02 "
,TOTAL,,"2,473","$1,759,370.15 ","$1,400,025.86 "
15937,SG,,3,"$1,532.02 ","$1,225.61 "
,80'S,,83,"$7,823.28 ","$6,258.75 "
,OTHER,,"2,128","$1,513,771.88 ","$1,205,896.27 "
,TOTAL,,"2,214","$1,523,127.18 ","$1,213,380.63 "
15940,SG,,8,"$4,039.84 ","$3,143.88 "
,OTHER,,458,"$243,849.02 ","$193,724.11 "
,TOTAL,,466,"$247,888.86 ","$196,867.99 "
15941,SG,,2,"$1,018.44 ",$814.75 
,80'S,,1,$134.84 ,$107.87 
,OTHER,,236,"$171,770.27 ","$137,152.25 "
,TOTAL,,239,"$172,923.55 ","$138,074.87 "
15944,SG,,2,$984.12 ,$787.30 
,80'S,,2,$276.91 ,$221.53 
,OTHER,,225,"$150,462.30 ","$119,682.37 "
,TOTAL,,229,"$151,723.33 ","$120,691.20 "
15945,SG,,3,"$1,634.50 ","$1,307.60 "
,80'S,,1,$58.97 ,$47.18 
,OTHER,,210,"$152,433.85 ","$121,550.10 "
,TOTAL,,214,"$154,127.32 ","$122,904.88 "
15946,SG,,5,"$2,778.88 ","$1,966.76 "
,80'S,,69,"$14,821.27 ","$11,838.51 "
,OTHER,,"2,545","$3,511,431.65 ","$2,778,977.30 "
,TOTAL,,"2,619","$3,529,031.80 ","$2,792,782.57 "
15950,SG,,2,"$1,024.01 ",$819.21 
,OTHER,,303,"$120,508.86 ","$95,217.24 "
,TOTAL,,305,"$121,532.87 ","$96,036.45 "
15951,80'S,,1,$59.87 ,$47.90 
,OTHER,,77,"$45,952.53 ","$36,674.05 "
,TOTAL,,78,"$46,012.40 ","$36,721.95 "
15952,SG,,3,"$1,267.17 ","$1,013.74 "
,80'S,,2,$219.67 ,$175.73 
,OTHER,,118,"$75,558.60 ","$60,341.81 "
,TOTAL,,123,"$77,045.44 ","$61,531.28 "
15953,SG,,1,$629.37 ,$503.50 
,OTHER,,50,"$36,344.65 ","$29,075.69 "
,TOTAL,,51,"$36,974.02 ","$29,579.19 "
15956,SG,,1,$495.45 ,$396.36 
,80'S,,1,$185.99 ,$148.79 
,OTHER,,802,"$726,051.82 ","$578,460.25 "
,TOTAL,,804,"$726,733.26 ","$579,005.40 "
15958,SG,,2,"$1,266.14 ","$1,012.91 "
,80'S,,22,"$2,290.85 ","$1,832.66 "
,OTHER,,535,"$396,894.15 ","$317,331.00 "
,TOTAL,,559,"$400,451.14 ","$320,176.57 "
15999,80'S,,3,$383.65 ,$306.92 
,OTHER,,422,"$176,577.35 ","$140,330.67 "
,TOTAL,,425,"$176,961.00 ","$140,637.59 "
16000,OTHER,,"2,355","$134,910.87 ","$99,511.98 "
,TOTAL,,"2,355","$134,910.87 ","$99,511.98 "
16010,OTHER,,"1,246","$66,278.92 ","$51,065.96 "
,TOTAL,,"1,246","$66,278.92 ","$51,065.96 "
16015,SG,,10,"$3,595.67 ","$2,805.14 "
,OTHER,,909,"$121,113.84 ","$94,896.84 "
,TOTAL,,919,"$124,709.51 ","$97,701.98 "
16020,OTHER,,"19,438","$1,321,615.80 ","$1,003,625.37 "
,TOTAL,,"19,438","$1,321,615.80 ","$1,003,625.37 "
16025,OTHER,,"3,764","$461,699.89 ","$358,106.18 "
,TOTAL,,"3,764","$461,699.89 ","$358,106.18 "
16030,OTHER,,"1,565","$224,891.27 ","$175,613.56 "
,TOTAL,,"1,565","$224,891.27 ","$175,613.56 "
16035,OTHER,,336,"$64,461.07 ","$50,213.67 "
,TOTAL,,336,"$64,461.07 ","$50,213.67 "
16036,OTHER,,386,"$32,733.26 ","$26,186.65 "
,TOTAL,,386,"$32,733.26 ","$26,186.65 "
17000,OTHER,,"5,181,172","$274,857,504.86 ","$196,895,216.27 "
,TOTAL,,"5,181,172","$274,857,504.86 ","$196,895,216.27 "
17003,OTHER,,"15,638,950","$157,896,269.93 ","$120,890,584.18 "
,TOTAL,,"15,638,950","$157,896,269.93 ","$120,890,584.18 "
17004,OTHER,,"697,344","$124,048,994.10 ","$94,621,105.39 "
,TOTAL,,"697,344","$124,048,994.10 ","$94,621,105.39 "
17106,OTHER,,"3,607","$1,170,961.26 ","$913,500.43 "
,TOTAL,,"3,607","$1,170,961.26 ","$913,500.43 "
17107,OTHER,,"2,857","$1,789,885.30 ","$1,409,102.09 "
,TOTAL,,"2,857","$1,789,885.30 ","$1,409,102.09 "
17108,80'S,,1,$107.50 ,$86.00 
,OTHER,,"7,395","$6,370,015.00 ","$5,042,339.26 "
,TOTAL,,"7,396","$6,370,122.50 ","$5,042,425.26 "
17110,OTHER,,"76,153","$6,156,890.49 ","$4,506,492.38 "
,TOTAL,,"76,153","$6,156,890.49 ","$4,506,492.38 "
17111,OTHER,,"4,362","$411,713.26 ","$301,138.40 "
,TOTAL,,"4,362","$411,713.26 ","$301,138.40 "
17250,OTHER,,"47,342","$2,614,763.69 ","$2,004,761.29 "
,TOTAL,,"47,342","$2,614,763.69 ","$2,004,761.29 "
17260,OTHER,,"22,209","$1,459,963.20 ","$1,107,081.72 "
,TOTAL,,"22,209","$1,459,963.20 ","$1,107,081.72 "
17261,OTHER,,"125,019","$10,921,256.92 ","$8,375,090.37 "
,TOTAL,,"125,019","$10,921,256.92 ","$8,375,090.37 "
17262,OTHER,,"169,499","$19,642,375.75 ","$15,182,084.13 "
,TOTAL,,"169,499","$19,642,375.75 ","$15,182,084.13 "
17263,OTHER,,"33,761","$4,606,596.03 ","$3,570,806.37 "
,TOTAL,,"33,761","$4,606,596.03 ","$3,570,806.37 "
17264,OTHER,,"5,816","$855,211.57 ","$666,196.17 "
,TOTAL,,"5,816","$855,211.57 ","$666,196.17 "
17266,OTHER,,"1,938","$334,791.09 ","$261,546.10 "
,TOTAL,,"1,938","$334,791.09 ","$261,546.10 "
17270,OTHER,,"12,436","$1,196,304.41 ","$914,668.77 "
,TOTAL,,"12,436","$1,196,304.41 ","$914,668.77 "
17271,OTHER,,"56,594","$5,897,188.14 ","$4,532,683.72 "
,TOTAL,,"56,594","$5,897,188.14 ","$4,532,683.72 "
17272,OTHER,,"61,972","$7,995,266.01 ","$6,177,305.45 "
,TOTAL,,"61,972","$7,995,266.01 ","$6,177,305.45 "
17273,OTHER,,"10,894","$1,661,906.05 ","$1,293,153.74 "
,TOTAL,,"10,894","$1,661,906.05 ","$1,293,153.74 "
17274,OTHER,,"2,099","$384,798.62 ","$298,335.77 "
,TOTAL,,"2,099","$384,798.62 ","$298,335.77 "
17276,OTHER,,788,"$171,527.11 ","$134,748.34 "
,TOTAL,,788,"$171,527.11 ","$134,748.34 "
17280,OTHER,,"55,668","$4,967,870.37 ","$3,767,858.89 "
,TOTAL,,"55,668","$4,967,870.37 ","$3,767,858.89 "
17281,OTHER,,"150,833","$18,484,207.78 ","$14,197,723.62 "
,TOTAL,,"150,833","$18,484,207.78 ","$14,197,723.62 "
17282,OTHER,,"111,779","$16,713,022.87 ","$12,940,653.83 "
,TOTAL,,"111,779","$16,713,022.87 ","$12,940,653.83 "
17283,OTHER,,"16,574","$3,144,537.27 ","$2,451,572.12 "
,TOTAL,,"16,574","$3,144,537.27 ","$2,451,572.12 "
17284,OTHER,,"3,083","$695,715.66 ","$545,116.34 "
,TOTAL,,"3,083","$695,715.66 ","$545,116.34 "
17286,OTHER,,899,"$260,506.05 ","$204,214.09 "
,TOTAL,,899,"$260,506.05 ","$204,214.09 "
17304,OTHER,,"395,638","$238,313,309.78 ","$188,169,668.88 "
,TOTAL,,"395,638","$238,313,309.78 ","$188,169,668.88 "
17305,OTHER,,"209,410","$53,616,324.03 ","$42,590,238.58 "
,TOTAL,,"209,410","$53,616,324.03 ","$42,590,238.58 "
17306,OTHER,,"61,010","$15,745,680.59 ","$12,512,896.02 "
,TOTAL,,"61,010","$15,745,680.59 ","$12,512,896.02 "
17307,OTHER,,"29,725","$7,282,279.12 ","$5,789,108.72 "
,TOTAL,,"29,725","$7,282,279.12 ","$5,789,108.72 "
17310,OTHER,,"31,543","$2,777,898.12 ","$2,206,091.02 "
,TOTAL,,"31,543","$2,777,898.12 ","$2,206,091.02 "
17340,OTHER,,"9,572","$391,391.35 ","$283,899.15 "
,TOTAL,,"9,572","$391,391.35 ","$283,899.15 "
17360,OTHER,,"1,573","$166,388.13 ","$127,206.40 "
,TOTAL,,"1,573","$166,388.13 ","$127,206.40 "
17380,OTHER,,3,$74.93 ,$59.95 
,TOTAL,,3,$74.93 ,$59.95 
17999,80'S,,4,$435.57 ,$348.46 
,OTHER,,854,"$162,346.45 ","$128,967.92 "
,TOTAL,,858,"$162,782.02 ","$129,316.38 "
19000,OTHER,,"24,782","$1,889,530.40 ","$1,448,888.85 "
,TOTAL,,"24,782","$1,889,530.40 ","$1,448,888.85 "
19001,OTHER,,"3,700","$92,154.82 ","$72,611.26 "
,TOTAL,,"3,700","$92,154.82 ","$72,611.26 "
19020,SG,,68,"$29,070.99 ","$22,881.33 "
,OTHER,,"1,751","$439,065.72 ","$344,547.66 "
,TOTAL,,"1,819","$468,136.71 ","$367,428.99 "
19030,OTHER,,"2,032","$199,786.43 ","$155,490.74 "
,TOTAL,,"2,032","$199,786.43 ","$155,490.74 "
19100,SG,,88,"$27,327.29 ","$21,365.90 "
,OTHER,,"12,463","$1,369,749.37 ","$1,067,116.77 "
,TOTAL,,"12,551","$1,397,076.66 ","$1,088,482.67 "
19101,SG,,450,"$185,719.39 ","$145,518.02 "
,OTHER,,"5,366","$1,141,638.10 ","$899,542.05 "
,TOTAL,,"5,816","$1,327,357.49 ","$1,045,060.07 "
19102,SG,,345,"$143,750.21 ","$113,613.84 "
,OTHER,,"49,951","$7,192,346.62 ","$5,657,288.37 "
,TOTAL,,"50,296","$7,336,096.83 ","$5,770,902.21 "
19103,SG,,"1,745","$737,713.14 ","$580,441.83 "
,OTHER,,"78,798","$24,050,432.01 ","$18,976,872.85 "
,TOTAL,,"80,543","$24,788,145.15 ","$19,557,314.68 "
19110,SG,,159,"$67,655.36 ","$53,852.01 "
,OTHER,,"1,248","$337,287.83 ","$265,387.18 "
,TOTAL,,"1,407","$404,943.19 ","$319,239.19 "
19112,SG,,10,"$5,031.36 ","$3,788.94 "
,OTHER,,129,"$31,164.95 ","$24,014.40 "
,TOTAL,,139,"$36,196.31 ","$27,803.34 "
19120,SG,,"5,722","$2,810,041.91 ","$2,216,027.48 "
,OTHER,,"39,827","$13,317,970.23 ","$10,500,446.54 "
,TOTAL,,"45,549","$16,128,012.14 ","$12,716,474.02 "
19125,SG,,"4,282","$2,128,941.56 ","$1,682,380.46 "
,80'S,,1,$67.40 ,$53.92 
,OTHER,,"46,278","$16,910,090.25 ","$13,355,634.29 "
,TOTAL,,"50,561","$19,039,099.21 ","$15,038,068.67 "
19126,SG,,212,"$62,078.20 ","$49,254.79 "
,OTHER,,"2,398","$396,280.68 ","$313,902.28 "
,TOTAL,,"2,610","$458,358.88 ","$363,157.07 "
19140,SG,,252,"$153,176.61 ","$122,434.13 "
,OTHER,,"1,790","$613,733.72 ","$484,866.83 "
,TOTAL,,"2,042","$766,910.33 ","$607,300.96 "
19160,SG,,"1,919","$966,880.95 ","$766,470.22 "
,80'S,,200,"$11,884.55 ","$9,471.22 "
,OTHER,,"33,150","$12,200,292.77 ","$9,667,897.00 "
,TOTAL,,"35,269","$13,179,058.27 ","$10,443,838.44 "
19162,SG,,735,"$728,980.48 ","$576,278.15 "
,80'S,,"1,088","$141,515.20 ","$112,093.63 "
